file_path,fault_type,fault_size,load_level,sensor_type,or_position,sampling_rate,rpm,DE_rms,DE_peak,DE_std,DE_kurtosis,DE_skewness,DE_crest_factor,DE_freq_mean,DE_freq_std,DE_spectral_centroid,DE_BPFO_amplitude,DE_BPFO_harmonics_energy,DE_BPFI_amplitude,DE_BPFI_harmonics_energy,DE_BSF_amplitude,DE_BSF_harmonics_energy,DE_low_band_ratio,DE_high_band_ratio,FE_rms,FE_peak,FE_std,FE_kurtosis,FE_skewness,FE_crest_factor,FE_freq_mean,FE_freq_std,FE_spectral_centroid,FE_BPFO_amplitude,FE_BPFO_harmonics_energy,FE_BPFI_amplitude,FE_BPFI_harmonics_energy,FE_BSF_amplitude,FE_BSF_harmonics_energy,FE_low_band_ratio,FE_high_band_ratio,BA_rms,BA_peak,BA_std,BA_kurtosis,BA_skewness,BA_crest_factor,BA_freq_mean,BA_freq_std,BA_spectral_centroid,BA_BPFO_amplitude,BA_BPFO_harmonics_energy,BA_BPFI_amplitude,BA_BPFI_harmonics_energy,BA_BSF_amplitude,BA_BSF_harmonics_energy,BA_low_band_ratio,BA_high_band_ratio,fault_label
..\源域数据集\12kHz_DE_data\IR\0028\IR028_2_(1750rpm).mat,IR,0028,,DE,,12000,,0.8389459813107332,4.200296949172232,0.8389458925653864,3.284919903916596,0.1424373240979111,5.006635758132924,77.0791563629013,248.24691833293434,2385.724508563268,,,,,,,0.9293257757777589,0.07067422422224101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
..\源域数据集\12kHz_DE_data\IR\0028\IR028_3_(1730rpm).mat,IR,0028,,DE,,12000,,0.8244466299486944,3.8601216692299056,0.8244464908641257,3.299321067392691,0.15987110473113056,4.682075866414934,77.8829215848623,243.2830617251751,2338.950532105922,,,,,,,0.9255201380203755,0.07447986197962451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
..\源域数据集\12kHz_DE_data\OR\Centered\0007\OR007@6_0.mat,OR,0007,0,DE,Centered,12000,1796.0,0.6719725461159843,3.772104365528572,0.6719691626220173,7.5811106033365245,0.0658526719837515,5.6134798770149406,52.70776695828073,201.42206847174944,2969.05432480775,40.95659394198895,77.90001053775556,21.384061264763968,48.87750488056588,34.72987243502163,75.69920139420141,0.26201474734393315,0.7379852526560665,0.23331017454277,1.0166647650299445,0.2333096958294947,3.5835431274580216,0.013188033588735413,4.357567204355125,23.375487433471687,68.40495037433412,3165.449362672459,4.518356604282885,11.368296037149475,35.106400831552364,39.59814352191477,7.070716820739188,14.2817957098373,0.15669272091662875,0.8433072790833681,0.0766663266694013,0.3896551736931114,0.07666632631892766,4.03928215749397,0.1372723507700787,5.082481326819963,6.830964203911328,22.750815262464705,2298.180493488012,4.00402981050718,6.333931297626764,43.526680721396254,45.3844943794612,3.529821346411447,11.506550993163911,0.7162915934872895,0.2837084065127098,3
..\源域数据集\12kHz_DE_data\OR\Centered\0007\OR007@6_1.mat,OR,0007,1,DE,Centered,12000,1773.0,0.589142978352202,3.154438034356361,0.5891429773889933,7.565761411807913,0.036824975711120506,5.354282661874605,44.649327909746894,176.99442002629766,3039.7746440940946,34.0471740868574,54.338402835572026,24.215251742278483,144.76429929854731,22.73029756038415,32.12921447687026,0.30741789034779865,0.692582109652201,0.23038437622968216,0.9779439086214132,0.23038424999546972,3.385836105278234,0.03500817732760758,4.244836063216588,21.918331497347282,67.93364826078961,3162.612155835409,2.7178206250630796,15.979629199234957,13.494813354352264,216.47698499764064,6.684555197585252,29.857642610101802,0.20512860382496323,0.7948713961750338,0.06858196702110039,0.35637707671285535,0.06858196203161326,4.003056549179709,0.15267821622442748,5.1963670946213885,5.829023734377596,20.43421697028099,2302.1977297518306,1.819198135954457,3.838770042867505,12.963239161958914,51.86571391371085,1.9348562006467755,11.36092466490122,0.7678345432978336,0.23216545670216585,3
..\源域数据集\12kHz_DE_data\OR\Centered\0007\OR007@6_2.mat,OR,0007,2,DE,Centered,12000,1750.0,0.567482252594965,3.070887048795608,0.5674821443780911,7.869904895710277,0.026383999815011213,5.411423942780858,37.00155067424137,171.89055620249698,3059.1686549616766,19.98267201486588,28.6335788181853,42.89007084190754,53.81374628464597,11.577165587183353,26.135590918625038,0.2874548073489576,0.7125451926510418,0.20217506694463308,0.8416387919052452,0.20217485264610846,3.552001538128423,0.025678581271140102,4.1629208023743764,19.247995454536078,59.611238238563914,3111.869840437753,8.498438865717121,21.81078145320759,41.97288154027353,46.399515224756364,5.700695384523141,13.784637045488916,0.256081353446087,0.7439186465539083,0.07009275669815548,0.3736689038940939,0.0700927368580251,4.166667480799803,0.16102242944576986,5.331063029854084,5.547234016747193,20.997045929252632,2224.7244595025477,1.1510292248232827,4.671121678253,43.57991744486421,45.29981862871675,5.587122725022566,10.103393584594826,0.7626921016504017,0.23730789834959798,3
..\源域数据集\12kHz_DE_data\OR\Centered\0007\OR007@6_3.mat,OR,0007,3,DE,Centered,12000,1725.0,0.5786914677357066,3.203145109425294,0.5786912701815529,7.95863080923435,0.01018784219585328,5.535151782967358,40.75960017482768,174.60676723252524,3049.287430653951,19.865260382312027,29.342822405488793,17.92842042705139,31.194230866452852,8.14309591636573,37.051672175553506,0.2931182086163385,0.7068817913836613,0.23781970736768646,1.256175738832019,0.2378184805678393,3.549632716416696,0.03527520241274728,5.282050645575308,21.85671571279171,70.36994004644687,3039.467904921857,20.30269703976105,46.7604387317506,13.368094094033857,24.26150098257122,15.736594859130049,25.987034519732575,0.20395940240120894,0.7960405975987882,0.07312969219406588,0.36952496165338056,0.07312968734291464,4.05839931384706,0.11300955050438258,5.053008573764593,5.708476730668894,21.927533879136405,2267.1133977416894,3.0470644726583225,5.62196514333807,29.3372439442635,35.215796621027984,5.361120572180734,18.082411711214522,0.8118788063853578,0.1881211936146419,3
..\源域数据集\12kHz_DE_data\OR\Centered\0014\OR014@6_0.mat,OR,0014,0,DE,Centered,12000,1796.0,0.0973984278618217,0.4672027892278848,0.09739832024230226,3.0185868246921017,0.007722741015223246,4.796820641609342,10.043319472063606,28.457570284706787,2817.596928443842,4.828207836912724,9.04871999933903,18.66340972864544,89.44333273451466,2.600364094401593,22.28133611701657,0.25087998172109177,0.7491200182789073,0.14280154635529038,0.6058739518598444,0.1428014109158992,2.4112351671545573,-0.002901997272935752,4.242768844760472,10.725233782356721,42.92589091448587,2834.950700091469,5.858659771499561,12.21431237470139,12.070035502442842,80.53396475901158,2.4206070279326726,11.669572160496209,0.15302799319091787,0.8469720068090787,0.03836376980025391,0.17861462157202201,0.038363678913333275,2.9168001877411522,0.054717304026974535,4.655815174108355,3.161144204655349,11.45856032643909,1921.9796444483875,4.711092284946183,7.689045772097273,17.883577461029986,44.48555172731965,1.5355118443441964,10.151329205098692,0.6679585145279727,0.33204148547202583,3
..\源域数据集\12kHz_DE_data\OR\Centered\0014\OR014@6_1.mat,OR,0014,1,DE,Centered,12000,1772.0,0.09148897663733262,0.41406952674274333,0.0914888548335304,2.9572332853408696,-0.0023981979481170713,4.525895271341136,9.275600525177152,26.78633471946745,2789.682396563575,6.750669187328821,14.103553857121973,4.377856167276807,95.7166448786674,4.063398928139382,32.92110562560774,0.21640164270051396,0.7835983572994851,0.09643927295818057,0.4091472258491041,0.09643891911089086,2.7484794469134273,-0.00701086332214584,4.242537436242646,9.58682025146136,28.301071230291363,2901.3525934371423,3.7542127539469465,12.12302223656355,6.916792474898548,90.42779698963811,3.9893663256072527,19.446205528771035,0.23473530548654137,0.7652646945134549,0.0310622225188349,0.17428130748783244,0.031062186639706255,2.96560959202784,0.06523134289196253,5.610715955117351,2.6790341702087743,9.243901232886415,1927.929230051241,0.6722755473784235,5.212716851662102,5.241274548351238,47.20384844830621,2.8999294563420115,16.740931741131135,0.6879058715566465,0.31209412844335166,3
..\源域数据集\12kHz_DE_data\OR\Centered\0014\OR014@6_2.mat,OR,0014,2,DE,Centered,12000,1749.0,0.0945759585059145,0.47513043570532953,0.09457592607834082,3.0240459589517132,0.0016770734933643147,5.023797201860939,9.787066515508885,27.620584042692307,2853.301768643964,1.6048870832847593,6.008993965091712,19.264632973332503,40.98977442265304,3.0396114407584105,13.955425826861362,0.24220947173120544,0.7577905282687936,0.087880072756137,0.4595340090174735,0.08787963831639269,2.8974670707887986,0.03319072653340641,5.229103647793492,9.813867502497734,25.398709118301536,2887.12477482405,3.5450661954119025,9.407109178038873,16.705753256210446,33.77954941888572,2.438434669662401,7.994235479190588,0.2803967211479147,0.7196032788520813,0.030356471578018202,0.14327788173514236,0.030356432587760704,2.955804322940436,0.07187652777260023,4.719846355229673,2.6419432398645064,9.02695066834782,1930.445806917232,2.552485788475538,5.086399925801915,21.37340678023667,32.1569782453877,3.1581864122433756,9.370575628144937,0.7462236301918346,0.2537763698081642,3
..\源域数据集\12kHz_DE_data\OR\Centered\0014\OR014@6_3.mat,OR,0014,3,DE,Centered,12000,1723.0,0.09318022933482357,0.7167631118324106,0.09317995147172906,3.940302627552327,0.010751454322057949,7.69222309227071,11.551767598068183,26.45915587848111,2836.2000506840227,6.21380582948481,14.878584180205266,18.4293100215155,67.22273508226971,3.7021754936321885,60.226037390917966,0.33651806908306553,0.6634819309169337,0.09446463608144694,0.4685418514226513,0.09446457886104798,3.0727944843676847,0.032995901048947396,4.959970956948131,11.51313610711491,26.90931458881584,2876.0266666856564,6.363908139405507,11.839153343520573,8.908232612666069,52.61130368765123,4.9970801152630475,26.25911650866811,0.41064665330761707,0.589353346692381,0.03712154632958087,0.1472834879753049,0.03712153821613292,2.8754167692536465,-0.06408702782704276,3.9676010979623397,2.8612167496138126,11.140124771064245,1929.8211333569948,3.5327804748893565,6.143597996777763,22.907398321035235,54.05668297762147,2.2212562574088612,16.406612459148594,0.8519950077042462,0.1480049922957532,3
..\源域数据集\12kHz_DE_data\OR\Centered\0021\OR021@6_0.mat,OR,0021,0,DE,Centered,12000,1796.0,0.5867890353290861,6.642397458429258,0.5867890301094115,20.860634148076965,0.09819960262969839,11.319907255431305,71.54002433938724,167.14328342613206,2892.3536089360928,23.30946237516062,55.57207536257471,25.270809968828324,54.82690338593252,20.542618453047524,45.25272680686186,0.4526672331624184,0.5473327668375814,0.18823431399698334,1.7549594636139136,0.18823431364031873,9.817995900730248,0.34018056271944297,9.323270695703435,25.815533815006987,52.29766051612875,2898.6019120877295,6.958158914824578,19.741655433190946,16.255729155660735,26.78394296924431,5.28461717292291,15.028243507317718,0.5628118695744903,0.437188130425507,0.10387454972967865,0.847734673698275,0.10387454360656961,10.184619939202559,0.6804357040653328,8.161139334942055,9.270638811071958,30.820251425599594,1829.7804187647105,3.303004736190363,8.14378366217919,12.7697841046701,22.61956684514128,1.7226801810779964,9.28804926469622,0.9456522286554627,0.054347771344537145,3
..\源域数据集\12kHz_DE_data\OR\Centered\0021\OR021@6_1.mat,OR,0021,1,DE,Centered,12000,1771.0,0.5696649406172071,6.207813646048322,0.5696649153116679,22.170197997040688,0.12430084702197,10.897306826223899,64.15030445432708,164.43382585271706,2993.23553526773,8.54816286913282,19.517809491275735,31.241591489849498,34.87151822765069,3.5072069301767583,17.35793778961068,0.3441273517300992,0.6558726482699008,0.17103907031402465,2.0009705444006602,0.17103906709889188,12.80456332873274,0.5989773305690572,11.698909148225106,23.872762224740335,47.31289709708606,2959.8288314673923,12.978692129627698,34.97595321237514,26.791582319047038,47.51429587451141,9.645838274575096,32.62990991566373,0.5108328467032182,0.48916715329677685,0.0910989788696091,0.8022659990350112,0.09109892465971517,11.245540541802823,0.6455896422676681,8.806531192663561,7.799651013797076,27.126973505202358,1846.6387093198528,5.397969201547542,14.141747399709443,30.540775158795284,40.33852721221415,0.5421718605922352,15.63693714055343,0.9449284004818302,0.05507159951816968,3
..\源域数据集\12kHz_DE_data\OR\Centered\0021\OR021@6_2.mat,OR,0021,2,DE,Centered,12000,1748.0,0.5649657497867355,6.796846775767387,0.5649657301229741,23.84885733643275,0.1315892338093187,12.030546592130717,66.21249512888768,162.04256314710332,2988.2576847977257,9.19647324685222,29.77615661777099,23.829784230518698,36.69530771033585,6.8029140336700795,98.55251206399808,0.3311202314596036,0.6688797685403962,0.1729792142180488,1.8968264497619298,0.17297921130526178,13.101910623043835,0.5608462005230691,10.965632248571131,24.610205152729893,47.61125412752512,3071.673744588701,3.6365161949753224,26.566646488846175,21.778231245284914,39.198532583046706,3.299341970730756,46.1963393295136,0.4826620062463344,0.5173379937536604,0.08948514594773381,0.7659778551476153,0.08948504284939104,11.076325191825322,0.6221077336336236,8.559832439620818,8.253764670105186,26.468961242638514,1793.6577090152018,5.664712630950773,24.7286760111167,21.93434870775614,30.470377617714835,3.337355774478684,39.49463867287391,0.947264762015602,0.052735237984397984,3
..\源域数据集\12kHz_DE_data\OR\Centered\0021\OR021@6_3.mat,OR,0021,3,DE,Centered,12000,1721.0,0.5446406295166427,6.822698247015799,0.5446405599323875,23.667033705914495,0.11646561978873171,12.52697260773733,65.71927240930327,155.4277722323738,2949.835598836048,18.78357248659957,44.51368294135388,16.69511175802529,25.0365567241331,14.944246463721065,62.19878878146965,0.29505803289101584,0.7049419671089839,0.1671085431362787,1.7727174919353528,0.16710853931794656,12.444333560205218,0.4447739673506867,10.60817992105696,24.296596645664074,45.72199658772209,3003.782696557496,1.596226137513382,12.702050026657918,12.531458453970066,19.74773217504377,0.8671460553363731,25.69462457476687,0.5444711050896985,0.45552889491029475,0.0942371062082417,0.8590263883173093,0.09423698034164782,9.816510429608767,0.6704297154296012,9.11558538755492,8.283319827849823,27.99874246845012,1816.0417430513553,2.94870664466568,10.413291546624968,16.11003728250159,20.454453722709165,2.0011340446055463,16.929410675991026,0.9563842531039448,0.04361574689605506,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0007\OR007@12_0.mat,OR,0007,0,DE,Opposite,12000,1797.0,0.23793256249847441,1.7633972229913029,0.23793238804556055,8.062220924306777,-0.031830642131295744,7.411332036583305,23.22087333815799,69.96814863012344,3052.3041153689205,3.774987270168112,16.88524025913584,62.406423259827356,68.27974095378684,2.769652338969469,5.433312558064503,0.1399175418094103,0.8600824581905894,0.10432182277927088,0.6857895614463168,0.10432181074558752,3.5852444024375107,-0.00792915173169355,6.573788141119268,12.540544227455586,29.791057231361126,3359.3879549337926,4.396130027741609,8.493367041194384,30.401169781813458,36.04087115462893,2.8879236967783055,12.38094663372306,0.22055901302980063,0.7794409869701817,0.03947260166170829,0.18672064804378824,0.03947257598794888,2.937537458385576,0.004934308627193321,4.730386145915556,3.633037142447544,11.678078555196343,2092.8942958979405,3.081163439832036,9.357171823952878,55.29268271751763,58.7237288689534,3.207167771807872,6.253199676346333,0.6132023217745984,0.3867976782254004,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0007\OR007@12_1.mat,OR,0007,1,DE,Opposite,12000,1773.0,0.23449228490243446,2.033634405804221,0.23449194439528945,7.951272177376128,-0.05166619264953141,8.672500277142841,22.923034562678126,68.94393706477494,3006.8354847700016,3.2025789745719333,6.215148332083487,1.7969683873334288,12.06901723475182,2.0047093123553634,9.051261110804589,0.16230242878305345,0.8376975712169462,0.11037073340650567,0.7563731336100853,0.11037067762804935,3.7187289127551892,-0.006410361123484305,6.853022628963537,13.157543862499331,31.564589418047834,3389.5649639500334,1.0006035955489252,3.8166672352438304,2.3876835351824397,18.285346375393246,0.839943372710734,13.251927622035268,0.2239822358968452,0.7760177641031374,0.04078248888467238,0.17971206499634104,0.040782470064614905,2.8822193756540577,0.01375422102279633,4.406598761162997,3.8033902431420237,12.0500068207985,2098.2952729454,0.6151339650528628,2.871794249840942,1.7077940085976042,6.885481973963628,1.956677297159115,3.072930656063356,0.6277321641831439,0.37226783581685485,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0007\OR007@12_2.mat,OR,0007,2,DE,Opposite,12000,1750.0,0.2711160890099123,2.3057740979727175,0.2711160751726541,8.446785527519463,-0.03670215139783801,8.504748303183202,23.50673740033813,80.64621289409403,2913.8710845058185,15.868548071890386,27.93137930129349,12.76796785003723,20.535504433755133,9.923050175644951,18.95337106323418,0.17811490651297565,0.8218850934870242,0.11776636178926649,0.8737690700416985,0.11776610104374469,4.806625506753119,0.008803423059257267,7.419513151006894,13.040999106222085,34.07864684937481,3239.9496766208513,0.6381115909607759,4.342238712430877,1.6248507755262025,8.846712810008919,3.6541631199953293,7.416331013839034,0.28609911906119784,0.7139008809387775,0.04023599093283852,0.223865477950186,0.040235882386378825,3.246361028667932,0.03667164326840745,5.563811720801405,3.779905605096264,11.879853068634377,1951.673861040112,1.4530639895572846,5.293912617457527,0.3169634695466319,5.218496128110189,2.5250418143926674,7.554952843793245,0.8241226709241369,0.1758773290758625,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0007\OR007@12_3.mat,OR,0007,3,DE,Opposite,12000,1724.0,0.25547793097814536,1.8988848766831152,0.25547793055573664,8.204612465376833,-0.03851044850598086,7.4326767459438745,24.89898790871644,75.13895028806958,3002.409616564855,5.582896224573121,11.071481891563083,1.2161409704669357,10.62448420023241,7.765973796628591,28.708718055360922,0.18097183925588398,0.8190281607441157,0.115578677166175,0.7959019938098613,0.11557836340593801,4.302695752862344,-0.00847534679302794,6.886235535171778,14.090898390671962,32.92207288073603,3247.158420013482,4.234081748572909,14.488615569814755,6.091482367656397,10.844676663250258,2.8322676893454846,11.112536907014618,0.3487832040969728,0.6512167959030049,0.04469904941594638,0.21643190551987423,0.04469904928558518,3.1677695079084884,0.0854523954511637,4.841980049863481,4.092518001415767,13.231015807825587,1957.8892197779767,1.6884504932844882,6.730070971864199,1.8482352896735872,2.99650080367253,6.173949779124639,17.605976062279,0.8763713423410902,0.1236286576589093,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0021\OR021@12_0.mat,OR,0021,0,DE,Opposite,12000,1796.0,0.3834097662906941,4.646433346179441,0.3834097423170294,34.382078078186666,-0.3478809796886079,12.118714113966002,37.54576712158628,112.70585534537398,2873.4059123841826,3.042941950675027,21.655859555353025,47.561546372775446,55.761205920779695,2.754896384910951,8.95779943074881,0.3475843170294664,0.6524156829705333,0.13508721413199493,0.9599610485675047,0.1350871644742785,7.794064609156964,0.06184451272364033,7.106231738775205,16.706729672474623,38.376396288357206,2744.3257730047385,2.1376817407755144,8.905667984354977,29.82644282515153,43.77974299502194,1.1043645738338368,14.261984691933181,0.4258714624294776,0.5741285375705213,0.06239770946390606,0.4526388690174138,0.06239769894477498,6.052643824235909,-0.35143210137111724,7.254094307407913,5.619063748376951,18.49864229241711,1902.589172840436,1.440955773872553,10.096605328045584,43.31983851359948,59.73918937601948,0.7572650847892468,6.99241672505067,0.8000317784808473,0.1999682215191518,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0021\OR021@12_1.mat,OR,0021,1,DE,Opposite,12000,1771.0,0.35141693696390375,4.251751928378294,0.3514169076503434,33.2167360666529,-0.40823303260699634,12.098881645010236,35.33694266406201,102.9888992298535,2847.6970227060315,10.62912271278779,20.03784285599854,20.767021849591366,34.143968789629994,4.653564065999502,20.31329456485923,0.333213700913675,0.6667862990863247,0.13686222441727255,1.8928444116802576,0.13686222435355913,11.619592892513577,-0.10229333013349608,13.830291154038653,18.629997363633734,38.09363428109188,2567.361304299819,23.23092835323886,42.33753158222575,14.349875302047046,28.8720274622365,18.28650465586601,33.85979942926056,0.43288011779061486,0.5671198822093841,0.058507586801642614,0.4462489312501996,0.05850749642252134,7.79338021249797,-0.522840807593359,7.627197695969082,5.348026055362313,17.321110041255356,1799.6311293725444,2.361808595462632,13.414621034999334,20.457071798140827,36.84032885721213,5.6222146562512485,12.132261507000544,0.8569244926687902,0.14307550733120894,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0021\OR021@12_2.mat,OR,0021,2,DE,Opposite,12000,1746.0,0.3472991022732092,4.080190605258714,0.3472990969756523,32.333435526850565,-0.3634884019803396,11.748347688065596,40.994974514179155,99.4917704924661,2744.2615124748013,29.06252274802279,39.00983535701839,5.6843917809697935,29.25840874816936,24.428373303367383,44.72510614764949,0.33949293612472853,0.6605070638752714,0.1340551735552637,1.135746495366114,0.13405515366616444,9.52244805447202,0.03769564176359468,8.472231732987964,17.967832931857053,37.448007812374165,2762.109557586778,2.271221401291506,13.566624884186425,21.921001676497454,32.87688242895386,1.6409043319453533,23.328311653293742,0.4804318271614515,0.5195681728385475,0.05928524297478605,0.4852701361201669,0.059285237888165324,7.78640160169461,-0.4919230774949246,8.185344476475398,5.372192501241046,17.565723695374423,1814.902122799244,0.9713562209711832,16.169134382058424,22.279599991106224,27.405328518285017,2.113886034952551,11.684095609354067,0.8800343035835639,0.11996569641643555,3
..\源域数据集\12kHz_DE_data\OR\Opposite\0021\OR021@12_3.mat,OR,0021,3,DE,Opposite,12000,1718.0,0.31238673864961897,3.6722639573601046,0.31238671439519167,33.13248943536973,-0.44940027454996306,11.755505285642137,37.67373846725182,89.15658380107313,2864.3408896085216,5.845683460619672,18.2419797833707,48.2942778077432,65.41460824538973,4.861460840034207,16.21818212730831,0.31250384608535614,0.6874961539146437,0.13898897157055798,1.157690984334299,0.1389886130452204,6.661059464860062,0.005174689729682589,8.329372980118752,19.2013646713923,38.546580227492896,2686.6468582107777,2.436958487935436,8.201728881836592,47.72589373657737,65.359025531821,1.2607027579436838,11.602837945096892,0.58054646377089,0.4194535362291092,0.06276254356716579,0.43685237712848973,0.06276248806194148,6.105984058164939,-0.3676660257469655,6.960399504220045,5.689592585694355,18.59533127036381,1821.8999603109032,2.138284758924068,9.984993018435283,55.882598489956344,64.86098042623362,2.309914341490212,12.41017997606734,0.9045552748289819,0.09544472517101774,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0007\OR007@3_0.mat,OR,0007,0,DE,Orthogonal,12000,1797.0,0.7718964943339669,3.360562553364212,0.7718964289859684,4.223257122760133,0.027724232638704032,4.353644015787224,56.55209208308035,232.38113858230747,2573.8151381722264,24.092074684009688,70.25944477156943,62.821637687001434,80.44726227902346,22.371320964668975,45.8238392893671,0.9613707045732864,0.03862929542671352,0.16082056881305934,0.7284403139596481,0.16082056880967419,3.1352146679273787,0.02631506755292949,4.5295220588754415,18.681061214961527,46.194052277671474,2889.1905755658595,6.747562509089707,24.31013804658795,19.56654824093,33.076297153358,5.739846083700666,19.959800051762137,0.6624824463386283,0.33751755366136843,0.08617437847625681,0.40113909782204116,0.08617436401011976,3.1681523424446247,-0.1146583817102442,4.654969434245064,7.362181304524615,25.665088784423475,2240.2827762160164,1.864859778865127,11.141663738597003,36.82817236739458,42.41282115046972,1.6858593301100242,4.646080462629456,0.7684934016593781,0.23150659834062162,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0007\OR007@3_1.mat,OR,0007,1,DE,Orthogonal,12000,1774.0,0.8505809053717941,3.769132628650439,0.8505808694163295,4.048036608646184,0.021052643452873606,4.431245287598983,44.28676890381442,259.795157976571,2526.0895039130055,34.002044797808814,60.403927327711706,24.351033039607145,45.207742750352395,22.65800233567395,55.09693631901194,0.966473691023652,0.033526308976347896,0.18423279912951582,1.0099279186570678,0.18423276062889812,3.3832210864316683,0.10247046856875013,5.48180304174333,17.962267544542,54.18268945267376,2778.0179526070833,7.898139206348888,19.44803072675651,10.067393074397533,26.845427246809777,8.459724282093864,26.177567499969,0.7425736992460501,0.25742630075394557,0.09014267854549751,0.3899783059787257,0.09014262332648712,2.946680440664136,-0.0927759922595033,4.326233835861587,6.41097037704177,27.183963178186527,2111.6540624279105,7.201759854965495,17.010965530022105,3.760976161480869,15.278164103069795,2.1009547960415818,16.226022158464346,0.8035625530441883,0.1964374469558113,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0007\OR007@3_2.mat,OR,0007,2,DE,Orthogonal,12000,1751.0,0.8623214997714941,7.673798681830811,0.8623213759918331,4.168816283196373,-0.009883185652176172,8.898999600339648,47.498790791289764,262.924568626387,2244.469548024647,99.74117353699613,182.38272089510528,44.27340039992947,107.66142050725539,75.86991896612125,144.28678418062788,0.9627303907480178,0.03726960925198219,0.1772035923315076,0.7909363352418874,0.17720298243451138,3.289912060432273,0.06626336236834177,4.463432850515951,16.295831938006966,52.430653943698815,2811.8677357404094,3.621577988020344,8.076344657412072,32.40913461201072,37.05312934268333,2.187034733830313,8.832166283343888,0.7394603207573303,0.26053967924266647,0.09043177317615035,0.3664268720758018,0.09043177100885784,2.859703082822319,-0.1868541766741168,4.051970443640929,5.867465090646015,27.398025997907276,2080.6454779326996,6.370681976098222,9.539528356465585,43.38389402114225,48.452027674778,1.133423876744197,10.512413569204384,0.8258027664948047,0.1741972335051952,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0007\OR007@3_3.mat,OR,0007,3,DE,Orthogonal,12000,1725.0,0.7965621098799234,3.533412341599138,0.7965613993706924,4.07840606366984,0.02706813434963246,4.435827787655852,46.42776472205399,242.3997649292377,2568.7471632609586,21.582047605846032,43.67239523885332,35.364996965484885,55.270499534860285,16.916859373645636,49.64711078553603,0.9633522329427887,0.03664776705721126,0.1724086236570953,0.8331273759203535,0.1724086228861461,3.261791634456791,-0.09018013468363978,4.832283665678848,17.62371089156378,50.42796106304947,2895.5399877496125,0.9915016227723046,5.112321243200109,19.349137216176192,29.265282994861373,2.6863156328255267,6.712060870795819,0.7351516463938108,0.2648483536061859,0.09495233407115997,0.4007911913924755,0.09495232910104685,3.1123730362869737,-0.24068685342841006,4.220972504921377,6.422030641709489,28.710423273828134,2105.046340704881,1.9528724266393465,4.792023787498349,22.92224769089784,25.957793438409233,0.9889904505285192,8.801873404105933,0.8536507984120563,0.1463492015879436,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0021\OR021@3_0.mat,OR,0021,0,DE,Orthogonal,12000,1796.0,0.31515197656071003,2.6770946909090894,0.3151519573122877,7.019745808087986,0.08613612641521332,8.494614947761182,36.05397615205039,90.74638134921908,2387.4434063321605,1.5634432289524645,42.926554978823695,19.346743632560173,56.89971336765284,4.43610646687714,26.560781707896098,0.8010564325843371,0.19894356741566285,0.22079832770681249,1.2525416672398233,0.2207983126375991,4.584512085275896,-0.014277552244477921,5.672786022650558,31.48264043500202,60.73735700148037,2461.581880508202,6.1983677512798785,24.843683587046904,25.69065412558991,73.99050268238355,0.6342254219081553,28.729486665327318,0.762873035313938,0.23712696468606148,0.1416843191836652,0.7183464560812634,0.1416843190063854,4.278215752306073,-0.041746176559178415,5.07004910790496,10.441580280004173,42.639421327102255,1540.6264371559068,7.896571831069237,33.337218759362834,25.731502667141804,63.78709949489688,4.885949304940551,18.15663710092985,0.9707000871026947,0.029299912897305075,3
..\源域数据集\12kHz_DE_data\OR\Orthogonal\0021\OR021@3_1.mat,OR,0021,1,DE,Orthogonal,12000,1771.0,0.28361422814135895,2.146143053339939,0.283614075043321,7.105457929731304,0.1434951938877744,7.567120547528591,34.064617961699874,81.0034879409041,2431.6210653571743,6.550043871310433,36.49077897894612,31.607953961334786,61.68347004586363,0.8922534223260785,8.911017124070844,0.788905473774081,0.21109452622591876,0.21745962452418424,1.5141904211147397,0.21745958494477788,5.900288861579846,-0.1108096721262957,6.963087628003987,32.567025463231545,58.983934943738774,2475.79425495073,10.051863577040702,20.813483113898684,17.085528273302355,34.58587294985021,3.234712489274669,21.78937903031074,0.7582550261826294,0.24174497381736998,0.13086837602160103,0.7253202546213592,0.13086837428480558,4.71749094283309,-0.07166357309614818,5.542364600762207,9.365383761328658,39.451700692338626,1578.622384698438,3.0286781060925487,32.41150012746681,24.85722025851003,55.35430087127822,0.8522797957794221,19.009627207044257,0.9758289757215289,0.024171024278470933,3
